0.814724	0.814724	0.814724
0.135477	0.135477	0.135477
0.905792	0.905792	0.905792
0.835009	0.835009	0.835009
0.126987	0.126987	0.126987
0.968868	0.968868	0.968868
0.913376	0.913376	0.913376
0.221034	0.221034	0.221034
0.632359	0.632359	0.632359
0.308167	0.308167	0.308167
0.0975404	0.0975404	0.0975404
0.547221	0.547221	0.547221
0.278498	0.278498	0.278498
0.188382	0.188382	0.188382
0.546881	0.546881	0.546881
0.992881	0.992881	0.992881
0.957507	0.957507	0.957507
0.996461	0.996461	0.996461
0.964889	0.964889	0.964889
0.967695	0.967695	0.967695
0.157613	0.157613	0.157613
0.725839	0.725839	0.725839
0.970593	0.970593	0.970593
0.98111	0.98111	0.98111
0.957167	0.957167	0.957167
0.109862	0.109862	0.109862
0.485376	0.485376	0.485376
0.798106	0.798106	0.798106
0.80028	0.80028	0.80028
0.297029	0.297029	0.297029
0.141886	0.141886	0.141886
0.00478348	0.00478348	0.00478348
0.421761	0.421761	0.421761
0.112465	0.112465	0.112465
0.915736	0.915736	0.915736
0.639763	0.639763	0.639763
0.792207	0.792207	0.792207
0.878431	0.878431	0.878431
0.959492	0.959492	0.959492
0.503663	0.503663	0.503663
0.655741	0.655741	0.655741
0.797929	0.797929	0.797929
0.0357117	0.0357117	0.0357117
0.361294	0.361294	0.361294
0.849129	0.849129	0.849129
0.211924	0.211924	0.211924
0.933993	0.933993	0.933993
0.68136	0.68136	0.68136
0.678735	0.678735	0.678735
0.398739	0.398739	0.398739
0.75774	0.75774	0.75774
0.740647	0.740647	0.740647
0.743132	0.743132	0.743132
0.474759	0.474759	0.474759
0.392227	0.392227	0.392227
0.422088	0.422088	0.422088
0.655478	0.655478	0.655478
0.173865	0.173865	0.173865
0.171187	0.171187	0.171187
0.301913	0.301913	0.301913
0.706046	0.706046	0.706046
0.79728	0.79728	0.79728
0.0318328	0.0318328	0.0318328
0.31655	0.31655	0.31655
0.276923	0.276923	0.276923
0.872429	0.872429	0.872429
0.0461714	0.0461714	0.0461714
0.149114	0.149114	0.149114
0.0971318	0.0971318	0.0971318
0.994069	0.994069	0.994069
0.823458	0.823458	0.823458
0.821903	0.821903	0.821903
0.694829	0.694829	0.694829
0.125183	0.125183	0.125183
0.317099	0.317099	0.317099
0.76375	0.76375	0.76375
0.950222	0.950222	0.950222
0.490589	0.490589	0.490589
0.0344461	0.0344461	0.0344461
0.663606	0.663606	0.663606
0.438744	0.438744	0.438744
0.125897	0.125897	0.125897
0.381558	0.381558	0.381558
0.210209	0.210209	0.210209
0.765517	0.765517	0.765517
0.0512164	0.0512164	0.0512164
0.7952	0.7952	0.7952
0.0364413	0.0364413	0.0364413
0.186873	0.186873	0.186873
0.408731	0.408731	0.408731
0.489764	0.489764	0.489764
0.457989	0.457989	0.457989
0.445586	0.445586	0.445586
0.487569	0.487569	0.487569
0.646313	0.646313	0.646313
0.793975	0.793975	0.793975
0.709365	0.709365	0.709365
0.920875	0.920875	0.920875
0.754687	0.754687	0.754687
0.807531	0.807531	0.807531
0.276025	0.276025	0.276025
0.705774	0.705774	0.705774
0.679703	0.679703	0.679703
0.00281843	0.00281843	0.00281843
0.655098	0.655098	0.655098
0.710704	0.710704	0.710704
0.162612	0.162612	0.162612
0.643961	0.643961	0.643961
0.118998	0.118998	0.118998
0.456033	0.456033	0.456033
0.498364	0.498364	0.498364
0.773917	0.773917	0.773917
0.959744	0.959744	0.959744
0.573755	0.573755	0.573755
0.340386	0.340386	0.340386
0.876757	0.876757	0.876757
0.585268	0.585268	0.585268
0.808176	0.808176	0.808176
0.223812	0.223812	0.223812
0.0177739	0.0177739	0.0177739
0.751267	0.751267	0.751267
0.821246	0.821246	0.821246
0.255095	0.255095	0.255095
0.820841	0.820841	0.820841
0.505957	0.505957	0.505957
0.940074	0.940074	0.940074
0.699077	0.699077	0.699077
0.412667	0.412667	0.412667
0.890903	0.890903	0.890903
0.423165	0.423165	0.423165
0.959291	0.959291	0.959291
0.580957	0.580957	0.580957
0.547216	0.547216	0.547216
0.158058	0.158058	0.158058
0.138624	0.138624	0.138624
0.761731	0.761731	0.761731
0.149294	0.149294	0.149294
